,A,AG,AL,AU,B,BB,BU,C,CF,CS,CU,FB,FG,FU,HC,I,IC,IF,IH,IM,J,JD,JM,JR,L,LR,M,MA,NI,OI,P,PB,PM,PP,RB,RI,RM,RS,RU,SF,SM,SN,SR,T,TA,TF,TT,V,WH,WR,Y,ZC,ZN,0
2008-02-15 00:00:00.005,1391182628.0,0.0,730081605.0,2431193.5700000008,639871.0,0.0,0.0,518860776.0,255332070.0,0.0,4191234380.0,0.0,0.0,113211090.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180010860.0,0.0,1369343237.0,0.0,0.0,19949998.0,262261154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1277426785.0,0.0,0.0,0.0,3137992856.0,0.0,351279864.0,0.0,0.0,0.0,326472358.0,0.0,2455858400.0,0.0,2329869345.0,18913438470.57
2008-02-18 00:00:00.005,1849001826.0,0.0,1041426850.0,2518665.1999999997,1750938.0,0.0,0.0,1053539795.0,385631460.0,0.0,5225768540.0,0.0,0.0,112008212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61970400.0,0.0,1731045067.0,0.0,0.0,32371316.0,254097836.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1519738640.0,0.0,0.0,0.0,966739676.0,0.0,374598068.0,0.0,0.0,0.0,469352844.0,0.0,1962825150.0,0.0,2617570475.0,19661955758.2
2008-02-19 00:00:00.005,1518085284.0,0.0,568680690.0,4712264.41,1393454.0,0.0,0.0,634259420.0,239401660.0,0.0,7363852310.0,0.0,0.0,149603215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52646430.0,0.0,1862370113.0,0.0,0.0,24781380.0,276231540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1445728680.0,0.0,0.0,0.0,3581928251.0,0.0,248617082.0,0.0,0.0,0.0,426679029.0,0.0,2647634926.0,0.0,2775507395.0,23822113123.41
2008-02-20 00:00:00.005,1703946149.0,0.0,442701090.0,5719977.1899999995,1303642.0,0.0,0.0,838854074.0,664818370.0,0.0,7804701980.0,0.0,0.0,179743292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60998430.0,0.0,2077756820.0,0.0,0.0,40442682.0,277775250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1838100740.0,0.0,0.0,0.0,3622266970.0,0.0,241324840.0,0.0,0.0,0.0,744079801.0,0.0,3011669574.0,0.0,3570390295.0,27126593976.190002
2008-02-21 00:00:00.005,1611155288.0,0.0,913614790.0,5755084.72,2034464.0,0.0,0.0,420986266.0,295670155.0,0.0,6573689930.0,0.0,0.0,134441824.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46809290.0,0.0,1408804865.0,0.0,0.0,43300778.0,356531864.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3086996235.0,0.0,0.0,0.0,4823495964.0,0.0,255940882.0,0.0,0.0,0.0,543873354.0,0.0,2124720152.0,0.0,2686077535.0,25333898720.72
2008-02-22 00:00:00.005,1903353669.0,0.0,1128364145.0,4727119.680000001,1158883.0,0.0,0.0,373521710.0,616415210.0,0.0,5866581960.0,0.0,0.0,96539440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36518745.0,0.0,1263967226.0,0.0,0.0,72052204.0,300767020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2077355355.0,0.0,0.0,0.0,4433478910.0,0.0,203477924.0,0.0,0.0,0.0,384166530.0,0.0,2098091858.0,0.0,4557522710.0,25418060618.68
2008-02-25 00:00:00.005,2088352449.0,0.0,938294545.0,4607089.220000001,1960914.0,0.0,0.0,591776268.0,405639155.0,0.0,6633129000.0,0.0,0.0,76180368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59663340.0,0.0,1548789626.0,0.0,0.0,100068904.0,96877834.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1737769580.0,0.0,0.0,0.0,5627371423.0,0.0,184824514.0,0.0,0.0,0.0,451346947.0,0.0,1261454238.0,0.0,4048999830.0,25857106024.22
2008-02-26 00:00:00.005,2292230602.0,0.0,691037300.0,5320777.649999999,2032939.0,0.0,0.0,587535208.0,433566045.0,0.0,7869185960.0,0.0,0.0,87948095.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23889890.0,0.0,1814700019.0,0.0,0.0,138252778.0,163840580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1155129240.0,0.0,0.0,0.0,4245717159.0,0.0,248498170.0,0.0,0.0,0.0,888700873.0,0.0,4137463656.0,0.0,4336863070.0,29121912361.65
2008-02-27 00:00:00.005,2026411741.0,0.0,884276445.0,4344300.040000001,2294287.0,0.0,0.0,547983511.0,317278595.0,0.0,7197726260.0,0.0,0.0,81540148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84390740.0,0.0,1605455240.0,0.0,0.0,216169532.0,176891834.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2232956755.0,0.0,0.0,0.0,4296030659.0,0.0,244271616.0,0.0,0.0,0.0,852562510.0,0.0,4102200250.0,0.0,4879000445.0,29751784868.04
2008-02-28 00:00:00.005,1582451065.0,0.0,1227679595.0,2665033.0899999994,694459.0,0.0,0.0,303265521.0,201410020.0,0.0,7930474340.0,0.0,0.0,374852200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196114595.0,0.0,1209324396.0,0.0,0.0,148702040.0,203462706.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1339806400.0,0.0,0.0,0.0,3633517231.0,0.0,338521092.0,0.0,0.0,0.0,553496921.0,0.0,3138509424.0,0.0,2753415075.0,25138362113.09
2008-02-29 00:00:00.005,1965304121.0,0.0,591547095.0,3690644.0299999993,3992226.0,0.0,0.0,724836530.0,363378395.0,0.0,5363558520.0,0.0,0.0,238767988.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168545310.0,0.0,1544402979.0,0.0,0.0,240723364.0,393354118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1854942640.0,0.0,0.0,0.0,4119354022.0,0.0,239489372.0,0.0,0.0,0.0,469355750.0,0.0,1592062510.0,0.0,5045018250.0,24922323834.03
2008-03-03 00:00:00.005,2145950342.0,0.0,819543545.0,4977620.810000001,1938590.0,0.0,0.0,1334789016.0,707969330.0,0.0,5465187100.0,0.0,0.0,210576709.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212674865.0,0.0,1598732198.0,0.0,0.0,178002840.0,34142560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2262748135.0,0.0,0.0,0.0,2733499336.0,0.0,347556724.0,0.0,0.0,0.0,797775979.0,0.0,1623830854.0,0.0,4682523240.0,25162418983.809998
2008-03-04 00:00:00.005,3091613940.0,0.0,1458482115.0,3809755.4699999997,2213540.0,0.0,0.0,1336510376.0,1487587065.0,0.0,6672690600.0,0.0,0.0,193623471.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192600550.0,0.0,1928740626.0,0.0,0.0,305533040.0,269965244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2178205635.0,0.0,0.0,0.0,5047382864.0,0.0,356278836.0,0.0,0.0,0.0,584469905.0,0.0,5196902538.0,0.0,5526774085.0,35833384185.47
2008-03-05 00:00:00.005,3404873525.0,0.0,2244034710.0,2856336.4800000004,2216421.0,0.0,0.0,1348838103.0,2916319005.0,0.0,5442573710.0,0.0,0.0,109125213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135530790.0,0.0,1565561141.0,0.0,0.0,66587516.0,47878980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1347726415.0,0.0,0.0,0.0,3338733233.0,0.0,153668396.0,0.0,0.0,0.0,364427749.0,0.0,1181428164.0,0.0,4534053000.0,28206432407.48
2008-03-06 00:00:00.005,3302164617.0,0.0,1797159510.0,2694176.21,2953124.0,0.0,0.0,1228216351.0,1149903860.0,0.0,5551502150.0,0.0,0.0,148276377.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139106335.0,0.0,2422344855.0,0.0,0.0,227238228.0,385797900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1460321870.0,0.0,0.0,0.0,3812269847.0,0.0,187126826.0,0.0,0.0,0.0,432982765.0,0.0,5985584148.0,0.0,3462549985.0,31698192924.21
2008-03-07 00:00:00.005,2512165069.0,0.0,2490164910.0,1823512.03,2176722.0,0.0,0.0,992357982.0,851233260.0,0.0,3684608460.0,0.0,0.0,245483674.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252022950.0,0.0,2662919917.0,0.0,0.0,30775448.0,40437960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1945629760.0,0.0,0.0,0.0,2980323503.0,0.0,202327084.0,0.0,0.0,0.0,299645815.0,0.0,399155784.0,0.0,2164657995.0,21757909805.03
2008-03-10 00:00:00.005,740185242.0,0.0,2843521965.0,1876813.4399999997,407230.0,0.0,0.0,1053827617.0,858852810.0,0.0,4771342600.0,0.0,0.0,171000991.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154739625.0,0.0,842128218.0,0.0,0.0,10272018.0,1579794.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2728079515.0,0.0,0.0,0.0,4578722530.0,0.0,214532808.0,0.0,0.0,0.0,407074939.0,0.0,26060624.0,0.0,2512937840.0,21917143179.440002
2008-03-11 00:00:00.005,2126534276.0,0.0,1263803385.0,1606284.5799999998,1770698.0,0.0,0.0,693580502.0,581898165.0,0.0,3373418730.0,0.0,0.0,104687955.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209725055.0,0.0,1403668077.0,0.0,0.0,286496974.0,276669736.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1508961530.0,0.0,0.0,0.0,2680576049.0,0.0,161093122.0,0.0,0.0,0.0,275961456.0,0.0,5493109180.0,0.0,1567197730.0,22010758904.58
2008-03-12 00:00:00.005,4167984960.0,0.0,1944004265.0,1744669.38,4167590.0,0.0,0.0,731833418.0,720910935.0,0.0,5546677870.0,0.0,0.0,157596195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164033700.0,0.0,1499392319.0,0.0,0.0,535304802.0,297298468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018373715.0,0.0,0.0,0.0,3388067461.0,0.0,293599930.0,0.0,0.0,0.0,555547074.0,0.0,3302075612.0,0.0,3743012320.0,29071625303.38
2008-03-13 00:00:00.005,3649121759.0,0.0,1193719865.0,2427586.77,1372048.0,0.0,0.0,550814776.0,328123525.0,0.0,3713801190.0,0.0,0.0,199682011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108503700.0,0.0,1906338840.0,0.0,0.0,731478706.0,254035610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1599553545.0,0.0,0.0,0.0,3499154926.0,0.0,127368362.0,0.0,0.0,0.0,295918479.0,0.0,5395609378.0,0.0,2764509435.0,26321533741.77
2008-03-14 00:00:00.005,2155733857.0,0.0,1196841330.0,2830888.68,925750.0,0.0,0.0,395790425.0,303334115.0,0.0,5466178960.0,0.0,0.0,228398671.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86750310.0,0.0,1197429770.0,0.0,0.0,781837848.0,268224044.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3377686615.0,0.0,0.0,0.0,2874150705.0,0.0,138834342.0,0.0,0.0,0.0,292183272.0,0.0,4335509992.0,0.0,3155049970.0,26257690864.68
2008-03-17 00:00:00.005,2983652687.0,0.0,1165004795.0,5359216.730000001,1564727.0,0.0,0.0,484270579.0,408250225.0,0.0,5759617980.0,0.0,0.0,370303688.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74770085.0,0.0,1165663606.0,0.0,0.0,76606674.0,140403794.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2647050820.0,0.0,0.0,0.0,2735104494.0,0.0,362395606.0,0.0,0.0,0.0,311427676.0,0.0,391800906.0,0.0,4102713000.0,23185960558.73
2008-03-18 00:00:00.005,88192924.0,0.0,1387211755.0,4349858.62,183609.0,0.0,0.0,1952728934.0,434559655.0,0.0,6130216370.0,0.0,0.0,326179215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89953515.0,0.0,101576028.0,0.0,0.0,13221284.0,6486134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4686260350.0,0.0,0.0,0.0,2101142794.0,0.0,606952844.0,0.0,0.0,0.0,262109952.0,0.0,7236866.0,0.0,491171030.0,18689733117.62
2008-03-19 00:00:00.005,3347267559.0,0.0,889158195.0,2379969.8300000005,1554541.0,0.0,0.0,965377127.0,202217445.0,0.0,4951553560.0,0.0,0.0,168677531.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29527635.0,0.0,1485412682.0,0.0,0.0,642076726.0,295642690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3131180090.0,0.0,0.0,0.0,2405385157.0,0.0,238287988.0,0.0,0.0,0.0,298381301.0,0.0,3478234330.0,0.0,3171549325.0,25703863851.83
2008-03-20 00:00:00.005,2066084794.0,0.0,1273577700.0,1017010.15,2021026.0,0.0,0.0,1904316593.0,331982895.0,0.0,4457012700.0,0.0,0.0,208463545.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38904005.0,0.0,508393507.0,0.0,0.0,153864390.0,42037412.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1776155755.0,0.0,0.0,0.0,3666592814.0,0.0,354097120.0,0.0,0.0,0.0,321974252.0,0.0,898381764.0,0.0,182154930.0,18187032212.15
2008-03-21 00:00:00.005,2621871211.0,0.0,639953685.0,2961941.05,2843020.0,0.0,0.0,707591098.0,220099185.0,0.0,4135049230.0,0.0,0.0,95544230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30638755.0,0.0,1074472746.0,0.0,0.0,414704848.0,69709376.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1546924515.0,0.0,0.0,0.0,2378655054.0,0.0,180014794.0,0.0,0.0,0.0,192695097.0,0.0,3115943128.0,0.0,2547328580.0,19977000493.05
2008-03-24 00:00:00.005,2016036738.0,0.0,666388925.0,3044455.9699999997,3025442.0,0.0,0.0,499819901.0,143917075.0,0.0,3904127930.0,0.0,0.0,104903931.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34769450.0,0.0,1007597535.0,0.0,0.0,212269264.0,236889092.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1470185070.0,0.0,0.0,0.0,2387936154.0,0.0,180645646.0,0.0,0.0,0.0,302506153.0,0.0,2841308496.0,0.0,1738364155.0,17753735412.97
2008-03-25 00:00:00.005,2385890532.0,0.0,895450400.0,2875674.57,1628770.0,0.0,0.0,627655676.0,165583005.0,0.0,3410161360.0,0.0,0.0,129838076.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24191005.0,0.0,883244081.0,0.0,0.0,996450326.0,330840206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1616844085.0,0.0,0.0,0.0,3138985749.0,0.0,168250998.0,0.0,0.0,0.0,202507685.0,0.0,4229294994.0,0.0,1945839740.0,21155532362.57
2008-03-26 00:00:00.005,2681425801.0,0.0,1266267585.0,2949921.9799999995,1749292.0,0.0,0.0,623152457.0,119231315.0,0.0,3729053570.0,0.0,0.0,101512895.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13830540.0,0.0,618190427.0,0.0,0.0,695160748.0,323139124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1477385050.0,0.0,0.0,0.0,2433357258.0,0.0,159358052.0,0.0,0.0,0.0,248851038.0,0.0,3373277816.0,0.0,2634895880.0,20502788769.98
2008-03-27 00:00:00.005,1932925920.0,0.0,1175731275.0,2187218.96,1289583.0,0.0,0.0,455932782.0,155269220.0,0.0,5329338300.0,0.0,0.0,133843457.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12695820.0,0.0,524033441.0,0.0,0.0,456632690.0,346557814.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1178324375.0,0.0,0.0,0.0,2758344991.0,0.0,191314786.0,0.0,0.0,0.0,400739216.0,0.0,2708387838.0,0.0,3366618945.0,21130167671.96
2008-03-28 00:00:00.005,2456649801.0,0.0,967572515.0,1653252.5499999998,827471.0,0.0,0.0,558750818.0,107933890.0,0.0,5086477670.0,0.0,0.0,110804265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13262420.0,0.0,416233265.0,0.0,0.0,763476674.0,147716558.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1529177685.0,0.0,0.0,0.0,2510439455.0,0.0,144342512.0,0.0,0.0,0.0,292266835.0,0.0,3456195470.0,0.0,2209359645.0,20773140201.55
2008-03-31 00:00:00.005,2633521220.0,0.0,899750330.0,1652841.93,1150052.0,0.0,0.0,985551047.0,205950165.0,0.0,3415729690.0,0.0,0.0,89062178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9255320.0,0.0,411633545.0,0.0,0.0,982331602.0,291575256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1966530215.0,0.0,0.0,0.0,2284226436.0,0.0,70185762.0,0.0,0.0,0.0,213408665.0,0.0,3382753518.0,0.0,2310228085.0,20154495927.93
2008-04-01 00:00:00.005,80262448.0,0.0,1067740370.0,3853958.91,66432.0,0.0,0.0,1553777225.0,375532525.0,0.0,5052659880.0,0.0,0.0,120905146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15614750.0,0.0,18075466.0,0.0,0.0,7434116.0,3002262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2752297150.0,0.0,0.0,0.0,3788172619.0,0.0,233465206.0,0.0,0.0,0.0,292793385.0,0.0,22806434.0,0.0,2310534455.0,17698993827.91
2008-04-02 00:00:00.005,3078379613.0,0.0,649481265.0,4162665.0700000003,1003295.0,0.0,0.0,632551790.0,131295295.0,0.0,3964543030.0,0.0,0.0,104893590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6331445.0,0.0,741026083.0,0.0,0.0,850114342.0,251668246.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004777555.0,0.0,0.0,0.0,2773911108.0,0.0,123849054.0,0.0,0.0,0.0,170634316.0,0.0,3188771076.0,0.0,2600166095.0,21277559863.07
2008-04-03 00:00:00.005,2754016401.0,0.0,484145040.0,2358055.62,1027699.0,0.0,0.0,524974587.0,94320520.0,0.0,3955761480.0,0.0,0.0,95126131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8481790.0,0.0,546702399.0,0.0,0.0,479220106.0,236194998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1739650210.0,0.0,0.0,0.0,3281761507.0,0.0,77484770.0,0.0,0.0,0.0,205375538.0,0.0,1992728906.0,0.0,1962684685.0,18442014822.62
2008-04-07 00:00:00.005,2577873205.0,0.0,525466720.0,1711771.04,1009897.0,0.0,0.0,427217674.0,140161715.0,0.0,3493501320.0,0.0,0.0,51710101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2778250.0,0.0,780721122.0,0.0,0.0,536324744.0,51019576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1720698645.0,0.0,0.0,0.0,3455274383.0,0.0,82500884.0,0.0,0.0,0.0,171628512.0,0.0,2275111128.0,0.0,1553517220.0,17848226867.04
2008-04-08 00:00:00.005,2128849044.0,0.0,398456670.0,2595297.7900000005,533620.0,0.0,0.0,518107309.0,97209315.0,0.0,3354427660.0,0.0,0.0,95768566.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7038185.0,0.0,570883315.0,0.0,0.0,585253812.0,50901292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2570932575.0,0.0,0.0,0.0,3401736165.0,0.0,91442502.0,0.0,0.0,0.0,141158057.0,0.0,2102981190.0,0.0,1917242020.0,18035516594.79
2008-04-09 00:00:00.005,2627889133.0,0.0,729078995.0,2276549.7,741233.0,0.0,0.0,603200828.0,90153885.0,0.0,3576528870.0,0.0,0.0,81590651.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4267020.0,0.0,741368492.0,0.0,0.0,551900826.0,39983558.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2358824205.0,0.0,0.0,0.0,3976262222.0,0.0,52906826.0,0.0,0.0,0.0,147972925.0,0.0,2557449436.0,0.0,1992133565.0,20134529219.7
2008-04-10 00:00:00.005,2575517725.0,0.0,632843890.0,2152307.65,939463.0,0.0,0.0,425213884.0,83574690.0,0.0,3516582590.0,0.0,0.0,103851040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6761710.0,0.0,718892173.0,0.0,0.0,386759278.0,35407108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2758811280.0,0.0,0.0,0.0,3493376007.0,0.0,86975076.0,0.0,0.0,0.0,179985036.0,0.0,1762466066.0,0.0,1504592970.0,18274702293.65
2008-04-11 00:00:00.005,2292518716.0,0.0,419356780.0,1943602.7699999998,1192468.0,0.0,0.0,977532769.0,159444155.0,0.0,2701201020.0,0.0,0.0,84173999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3101195.0,0.0,727262413.0,0.0,0.0,347376012.0,26719556.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2750446235.0,0.0,0.0,0.0,2753862664.0,0.0,175166292.0,0.0,0.0,0.0,214503543.0,0.0,1948827838.0,0.0,2122619080.0,17707248337.77
2008-04-14 00:00:00.005,3183271791.0,0.0,522420210.0,1777993.21,2004904.0,0.0,0.0,782179823.0,128883405.0,0.0,4864337670.0,0.0,0.0,87083598.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4069160.0,0.0,900075440.0,0.0,0.0,602818328.0,32929146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2314181735.0,0.0,0.0,0.0,3117149294.0,0.0,41161898.0,0.0,0.0,0.0,260957942.0,0.0,2941044150.0,0.0,1496086400.0,21282432887.21
2008-04-15 00:00:00.005,3176934373.0,0.0,362021635.0,2495951.17,1296977.0,0.0,0.0,603873749.0,215822930.0,0.0,3266957810.0,0.0,0.0,110811152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18083365.0,0.0,979419650.0,0.0,0.0,643323120.0,43758468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1934073555.0,0.0,0.0,0.0,3744763602.0,0.0,54888898.0,0.0,0.0,0.0,236396941.0,0.0,1898943806.0,0.0,1816574640.0,19110440622.17
2008-04-16 00:00:00.005,2455943462.0,0.0,261120075.0,1999074.24,705574.0,0.0,0.0,566546133.0,215936385.0,0.0,4144023770.0,0.0,0.0,70983099.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21191805.0,0.0,682589800.0,0.0,0.0,553529094.0,198503940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1333292790.0,0.0,0.0,0.0,5610635914.0,0.0,41064304.0,0.0,0.0,0.0,336838959.0,0.0,3534957366.0,0.0,2132214640.0,22162076184.239998
2008-04-17 00:00:00.005,1839568911.0,0.0,303155415.0,2234160.0599999996,1790193.0,0.0,0.0,343514790.0,127299095.0,0.0,3954549590.0,0.0,0.0,112364114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11779815.0,0.0,558027091.0,0.0,0.0,540763330.0,146800094.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1692196195.0,0.0,0.0,0.0,4333980239.0,0.0,43465070.0,0.0,0.0,0.0,172086500.0,0.0,2414721784.0,0.0,1654958315.0,18253254701.059998
2008-04-18 00:00:00.005,2758803125.0,0.0,201126780.0,1279655.03,994643.0,0.0,0.0,449840400.0,107333075.0,0.0,3027831580.0,0.0,0.0,73934123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13052795.0,0.0,810938182.0,0.0,0.0,532851300.0,188029224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1285260960.0,0.0,0.0,0.0,4780364243.0,0.0,46023574.0,0.0,0.0,0.0,168289592.0,0.0,2591398010.0,0.0,1395607070.0,18432958331.03
2008-04-21 00:00:00.005,4093328806.0,0.0,319689880.0,2240108.1500000004,846296.0,0.0,0.0,679512393.0,228360050.0,0.0,3655635330.0,0.0,0.0,142693849.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11118480.0,0.0,1028156184.0,0.0,0.0,269529980.0,32763310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1621782355.0,0.0,0.0,0.0,1055658742.0,0.0,98580224.0,0.0,0.0,0.0,212130119.0,0.0,2383424860.0,0.0,2083428410.0,17918879376.15
2008-04-22 00:00:00.005,3574664151.0,0.0,553149720.0,1069664.49,1096966.0,0.0,0.0,378047829.0,148384110.0,0.0,3092181330.0,0.0,0.0,166493562.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22011195.0,0.0,742072976.0,0.0,0.0,244292708.0,22483504.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014861445.0,0.0,0.0,0.0,3459115123.0,0.0,54654958.0,0.0,0.0,0.0,150601852.0,0.0,2080341050.0,0.0,1826979880.0,18532502023.489998
2008-04-23 00:00:00.005,2520161139.0,0.0,545167480.0,1429621.8199999998,470083.0,0.0,0.0,350777634.0,107138605.0,0.0,2591173870.0,0.0,0.0,320687925.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22510200.0,0.0,573108338.0,0.0,0.0,222973766.0,19319084.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1196501815.0,0.0,0.0,0.0,3217117686.0,0.0,61988944.0,0.0,0.0,0.0,177047707.0,0.0,1973547328.0,0.0,1136864805.0,15037986030.82
2008-04-24 00:00:00.005,1487762634.0,0.0,536581370.0,2252630.36,221739.0,0.0,0.0,489120614.0,179278590.0,0.0,4077993250.0,0.0,0.0,202846028.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10347120.0,0.0,416108401.0,0.0,0.0,369030546.0,171153852.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1487862550.0,0.0,0.0,0.0,3029916839.0,0.0,296322842.0,0.0,0.0,0.0,277366381.0,0.0,1705844084.0,0.0,1788016090.0,16528025560.36
